Lat,Lon,Date,Alt,Precip (mm),Temp (°C),O18 (‰),H2 (‰),KPN_A,KPN_B,KPN_C,KPN_D,KPN_E
-42.48,-65.05,2000-10-14 22:00:00+00:00,100.0,8.6,14.390191650390648,-5.2,-49.0,0,1,0,0,0
-33.95833333,18.46111111,2003-12-14 23:00:00+00:00,105.0,75.0,18.7,-1.45,-1.0,0,0,1,0,0
49.82,-74.97,2004-10-14 22:00:00+00:00,381.1,12.201072927564384,8.347100830078148,-12.47,-88.1,0,0,0,1,0
19.53,-96.91,2016-06-14 22:00:00+00:00,1390.0,204.1,27.428674316406276,-4.89,-32.8,0,0,1,0,0
-26.61361111,118.5372222,2012-03-14 23:00:00+00:00,521.0,68.6,25.4,-10.46,-71.2,0,1,0,0,0
4.7,-74.13,1989-05-14 22:00:00+00:00,2547.0,53.0,13.6,-11.87,-83.2,0,0,1,0,0
-30.08,-51.18,1979-02-14 23:00:00+00:00,7.0,91.0,24.4,-3.57,-16.3,0,0,1,0,0
51.35,12.43,2004-07-14 22:00:00+00:00,125.0,173.9,19.2,-6.39,-42.8,0,0,1,0,0
52.98,158.65,1996-10-14 22:00:00+00:00,24.0,198.0,7.0,-14.7,-113.6,0,0,0,1,0
-20.67777778,139.4875,2011-03-14 23:00:00+00:00,344.0,241.0,25.9,-11.25,-79.0,0,1,0,0,0
49.7703,9.9578,1984-03-14 23:00:00+00:00,268.0,7.5,3.0,-13.81,-105.5,0,0,0,1,0
39.03,141.81,1999-09-14 22:00:00+00:00,260.0,275.0,20.2,-9.615,-64.15,0,0,1,0,0
40.80638889,-104.7547222,1997-04-04 22:00:00+00:00,1641.0,8.0,4.7,-12.7,-97.0,0,1,0,0,0
53.97,-101.1,1976-01-14 23:00:00+00:00,272.0,17.0,-20.4,-23.4,-183.0,0,0,0,1,0
51.01666667,-114.0166667,2018-05-15 00:00:00+00:00,1049.0,32.5,8.243157958984398,-15.097,-114.8,0,0,0,1,0
42.58834633,-5.651107617,2010-10-14 22:00:00+00:00,912.0,59.3,10.7,-6.85,-41.55,0,0,1,0,0
-54.78,-68.28,1994-03-14 23:00:00+00:00,10.0,44.0,8.115869140625023,-11.2,-86.0,0,0,0,0,1
33.65694444,73.26611111,1996-08-14 22:00:00+00:00,575.0,213.8,26.282800292968773,-4.14,-19.42,0,0,1,0,0
45.03527778,24.28416667,2015-07-15 00:00:00+00:00,237.0,30.8,20.6162048339844,-3.8,-24.9,0,0,0,1,0
69.1,-105.1166667,1990-02-14 23:00:00+00:00,27.0,2.0,-38.3,-32.49,-250.8,0,0,0,0,1
49.04,37.577,2019-10-14 22:00:00+00:00,66.0,7.467595534399152,12.195031738281273,-8.57,-58.0,0,0,0,1,0
44.13333333,6.333333333,2020-02-14 23:00:00+00:00,851.0,22.0,4.7,-9.3,-69.7,0,0,1,0,0
-17.83,31.02,1990-02-14 23:00:00+00:00,1471.0,180.0,19.2,-6.06,-33.1,0,0,1,0,0
37.77,-25.65,2012-12-14 23:00:00+00:00,175.0,148.5,15.6,-5.6,-36.0,0,0,1,0,0
72.58,-38.4799,2012-09-07 09:15:00+00:00,3200.0,0.0,-19.58615722656248,-40.9781222,-310.5403931,0,0,0,0,1
6.2,100.4,2017-09-14 22:00:00+00:00,5.0,380.6,28.692651367187523,-8.63,-56.7,1,0,0,0,0
-51.342,-58.8425,2015-10-14 22:00:00+00:00,33.0,0.0,5.022043,-7.0407965,-49.72079595,0,0,1,0,0
33.65694444,73.26611111,2013-07-14 22:00:00+00:00,575.0,350.2,21.780389404296898,-2.86,-11.6,0,0,1,0,0
41.75,44.766667,2014-12-14 23:00:00+00:00,427.0,14.4,5.7,-10.65,-73.0,0,1,0,0,0
-34.03,-67.97,1983-11-14 23:00:00+00:00,572.0,74.0,20.5,-2.1,-7.0,0,1,0,0,0
-40.68,144.69,1999-02-14 23:00:00+00:00,90.0,86.0,16.94,-4.69,-24.9,0,0,1,0,0
51.3,3.75,2000-08-29 22:00:00+00:00,2.0,28.9,18.2,-5.78,-36.4,0,0,1,0,0
-37.32,-64.33,2002-02-14 23:00:00+00:00,150.0,89.0,22.287316894531276,-3.4,-16.0,0,1,0,0,0
51.6,-1.1,2021-08-14 22:00:00+00:00,48.0,15.0,16.5,-4.11,-29.1,0,0,1,0,0
35.27,-75.55,1973-09-14 22:00:00+00:00,3.0,77.0,24.4,-2.07,-5.4,0,0,1,0,0
33.96666667,-4.983333333,2016-05-15 00:00:00+00:00,571.0,79.3,14.861230468750025,-1.157,-1.1,0,0,1,0,0
50.8325,15.14777778,2007-04-14 22:00:00+00:00,823.0,4.6,6.2,-4.24,-32.46,0,0,0,1,0
11.48527778,-3.5225,2005-09-14 22:00:00+00:00,330.0,0.0,26.346582031250023,-4.1,-21.8,1,0,0,0,0
36.98,35.3,2012-06-14 22:00:00+00:00,73.0,17.1,26.6,-1.77,-12.25,0,0,1,0,0
13.55,144.83,1976-05-14 22:00:00+00:00,110.0,3.408346278592944,26.2,-5.53,-32.7,1,0,0,0,0
26.08333333,119.2833333,1988-12-14 23:00:00+00:00,16.0,47.0,12.9,-10.49,-75.0,0,0,1,0,0
-2.53,140.72,1973-10-14 22:00:00+00:00,3.0,167.0,28.2,-3.76,-18.1,1,0,0,0,0
-37.82,144.97,1988-09-14 22:00:00+00:00,28.0,54.0,11.627954101562525,-3.15,-13.8,0,0,1,0,0
28.58,77.2,1994-01-14 23:00:00+00:00,212.0,32.0,15.1,-3.71,-19.7,0,1,0,0,0
-0.121944444,-67.14916667,1977-12-14 23:00:00+00:00,74.0,340.3,26.169732666015648,-3.0,-7.0,1,0,0,0,0
40.7930564,-4.010553289,2020-04-14 22:00:00+00:00,1894.0,0.0,12.706872558593773,-7.88,-49.0,0,0,1,0,0
53.23,6.55,2005-05-14 22:00:00+00:00,1.0,55.0,11.8,-5.37,-38.98,0,0,1,0,0
43.49111613,-3.800555816,2005-12-14 23:00:00+00:00,52.0,128.1,9.3,-5.19,-26.14,0,0,1,0,0
-65.07944444,-63.9775,2021-04-14 22:00:00+00:00,20.0,20.4,-1.9,-8.8,-68.4,0,0,0,0,1
-9.98,-67.82,1990-03-14 23:00:00+00:00,136.0,397.0,25.776086425781276,-7.8,-52.3,1,0,0,0,0
-33.95833333,18.46111111,2001-07-08 22:00:00+00:00,105.0,46.0,12.8,-1.49,6.0,0,0,1,0,0
51.93,-10.25,2005-02-14 23:00:00+00:00,9.0,90.1,6.8,-4.81,-29.75,0,0,1,0,0
36.15,-5.35,1981-04-14 22:00:00+00:00,5.0,127.0,15.9,-4.85,-25.1,0,0,1,0,0
50.92,5.78,1996-07-06 22:00:00+00:00,111.0,34.7,13.868646240234398,-4.46,-35.9,0,0,1,0,0
-1.43,-48.48,1990-05-14 22:00:00+00:00,24.0,10.237854975275695,27.806207275390648,-2.96,-15.9,1,0,0,0,0
47.81666667,13.71777778,2001-12-31 23:00:00+00:00,1618.0,1.0,-2.3496765136718523,-12.14,-83.6,0,0,0,1,0
-53.0,-70.833333,2012-04-14 22:00:00+00:00,37.0,26.2,5.3,-10.87,-80.7,0,1,0,0,0
58.65,49.61666667,1982-11-14 23:00:00+00:00,164.0,58.0,-1.5,-14.4,-107.0,0,0,0,1,0
50.8325,15.14777778,2019-01-14 23:00:00+00:00,823.0,184.9,-4.952398681640602,-12.35,-89.6,0,0,0,1,0
45.0,136.6,1998-07-14 22:00:00+00:00,68.0,227.0,15.9,-10.4,-80.4,0,0,0,1,0
-22.94916667,-46.54916667,1997-11-16 23:00:00+00:00,864.0,19.4,23.835992431640648,-6.06,-38.03,0,0,1,0,0
10.88,-74.78,1973-11-14 23:00:00+00:00,14.0,50.0,27.0,-8.82,-62.6,1,0,0,0,0
8.92,-79.6,1977-01-14 23:00:00+00:00,13.0,3.0,24.7,1.13,14.4,1,0,0,0,0
49.82,-74.97,2004-04-14 22:00:00+00:00,381.1,0.0,-13.970465087890602,-11.99,-84.8,0,0,0,1,0
4.036666667,9.734166667,2016-11-14 23:00:00+00:00,18.0,89.8,27.1,1.96,23.1,1,0,0,0,0
44.13333333,6.333333333,2017-11-14 23:00:00+00:00,851.0,46.4,3.6,-9.06,-63.1,0,0,1,0,0
48.15,15.15,1969-11-14 23:00:00+00:00,252.0,48.0,2.3223815917968977,-12.85,-89.2,0,0,0,1,0
46.72738634,8.186782163,2008-12-14 23:00:00+00:00,632.0,80.8,-0.1,-17.42,-129.66,0,0,0,1,0
44.13333333,6.333333333,2021-10-14 22:00:00+00:00,851.0,93.6,9.8,-8.43,-56.8,0,0,1,0,0
52.98,158.65,1999-02-14 23:00:00+00:00,24.0,74.0,-8.3,-16.1,-123.1,0,0,0,1,0
35.67805556,-106.3547222,1990-09-04 22:00:00+00:00,2380.0,16.76,23.455987548828148,-4.14,-35.6,0,1,0,0,0
46.60305556,13.67138889,2001-11-11 23:00:00+00:00,2156.0,0.2,-1.5034851074218525,-9.8,-66.1,0,0,0,1,0
-37.82,144.97,1980-02-14 23:00:00+00:00,28.0,20.0,16.838006591796898,-4.71,-26.3,0,0,1,0,0
38.79273611,-9.105733333,2016-02-14 23:00:00+00:00,12.0,11.3,9.799005126953148,-2.06,-10.2,0,0,1,0,0
-15.6,-56.1,1968-10-14 22:00:00+00:00,165.0,154.0,27.0,-1.69,2.7,1,0,0,0,0
38.66038889,-27.22009444,1999-03-28 22:00:00+00:00,74.0,18.3,14.9,-3.965,-22.0,0,0,1,0,0
48.24861111,16.35638889,1985-05-14 22:00:00+00:00,198.0,73.0,16.1,-7.82,-55.2,0,0,0,1,0
35.68,139.77,1962-02-14 23:00:00+00:00,4.0,14.0,5.9,-11.6,-71.9,0,0,1,0,0
19.24921667,-99.25580556,2012-07-17 22:00:00+00:00,2990.0,0.0,16.758874511718773,-10.75,-73.7,0,0,1,0,0
46.95222563,7.439320571,2005-05-14 22:00:00+00:00,511.0,77.3,13.8,-7.5,-54.2,0,0,1,0,0
46.72738634,8.186782163,1990-05-14 22:00:00+00:00,632.0,160.0,13.9,-7.6,-52.0,0,0,0,1,0
46.49722222,28.3,2011-10-14 22:00:00+00:00,156.0,33.8,9.4,-9.93,-64.7,0,0,0,1,0
45.32,-75.67,2008-09-14 22:00:00+00:00,114.0,79.0,15.7,-7.48,-49.53515721,0,0,0,1,0
47.37233597,8.083138245,2002-08-14 22:00:00+00:00,397.0,0.0,17.261773681640648,-10.33,-73.25293493,0,0,1,0,0
25.51900833,-80.491375,1999-07-02 22:00:00+00:00,1.0,197.5,27.9306579589844,-3.39,-15.4,1,0,0,0,0
43.73238889,7.423583333,2014-02-14 23:00:00+00:00,2.0,142.5,13.5,-6.53,-42.7,0,0,1,0,0
21.32,103.91,2017-06-14 22:00:00+00:00,600.0,136.2,26.2,-7.01,-48.4,0,0,1,0,0
39.48056611,-0.366386255,2001-09-14 22:00:00+00:00,11.0,183.8,23.4,-3.91,-26.7,0,1,0,0,0
44.42,8.85,1993-09-14 22:00:00+00:00,2.0,493.0,22.499230957031276,-4.46,-23.6,0,0,1,0,0
-23.8,133.88,1975-01-14 23:00:00+00:00,546.0,17.0,26.2,3.66,27.4,0,1,0,0,0
52.4672,13.4019,1997-09-14 22:00:00+00:00,48.0,17.2,15.2,-4.43,-27.6,0,0,1,0,0
48.8281,9.2,1990-01-14 23:00:00+00:00,314.0,25.6,2.5,-7.98,-58.2,0,0,1,0,0
45.06767778,22.79993889,2018-01-14 23:00:00+00:00,368.0,65.0,-4.607824707031227,-11.21,-77.7,0,0,0,1,0
41.9,12.5,2000-10-14 22:00:00+00:00,66.0,118.0,17.291101074218773,-6.67,-46.88,0,0,1,0,0
19.27116389,-99.20359444,2013-04-10 10:00:00+00:00,2580.0,0.0,16.791009521484398,-5.05,-26.5,0,0,1,0,0
31.62,25.95,1985-01-14 23:00:00+00:00,24.0,35.2,14.4,-3.2,-12.8,0,1,0,0,0
0.31524,9.44157,2015-11-14 23:00:00+00:00,69.0,7.909880275838077,26.071099853515648,-3.89,-21.6,1,0,0,0,0
36.98,35.3,2018-11-14 23:00:00+00:00,73.0,22.5,13.472070312500025,-4.56,-21.3,0,0,1,0,0
-46.42,168.32,2005-08-14 22:00:00+00:00,2.0,52.0,7.9,-8.21,-54.4,0,0,1,0,0
21.04534722,105.7986667,2005-02-14 23:00:00+00:00,11.0,36.0,17.8,-1.77,-4.56,0,0,1,0,0
37.90111111,40.20361111,2016-04-14 22:00:00+00:00,686.0,1.0090620402479544,13.024957275390648,-3.54,-21.0,0,0,1,0,0
45.37,-63.27,1977-08-14 22:00:00+00:00,40.0,98.0,17.7,-6.1,-40.0,0,0,0,1,0
37.97,23.72,2015-01-14 23:00:00+00:00,107.0,38.4,9.9,-7.39,-45.9,0,0,1,0,0
1.53,110.34,2018-04-14 22:00:00+00:00,15.0,1.280260953353718,27.983819580078148,-6.25,-37.7,1,0,0,0,0
51.6,-1.1,2011-11-14 23:00:00+00:00,48.0,26.0,9.9,-5.29,-28.6,0,0,1,0,0
49.0975,19.59,1992-04-14 22:00:00+00:00,570.0,46.0,7.2,-7.5,-49.5,0,0,0,1,0
35.68,139.77,1975-07-14 22:00:00+00:00,4.0,176.0,25.6,-5.83,-31.1,0,0,1,0,0
-20.299175,57.47873889,2018-08-14 22:00:00+00:00,402.0,32.0,19.2,-0.12,12.5,1,0,0,0,0
78.91666667,11.93333333,1993-12-14 23:00:00+00:00,7.0,100.7,-11.2,-11.68,-85.3,0,0,0,0,1
22.74527778,88.49583333,2004-12-12 23:00:00+00:00,6.0,0.0,19.424676513671898,-1.18,-2.52,1,0,0,0,0
44.13333333,6.333333333,2005-09-14 22:00:00+00:00,851.0,163.4,15.4,-6.93,-48.24,0,0,1,0,0
6.2,100.4,1994-02-14 23:00:00+00:00,5.0,100.3,26.960870361328148,-7.66,-48.1,1,0,0,0,0
47.42692898,9.400776879,2021-12-14 23:00:00+00:00,779.0,0.0,1.0375915527343975,-17.06,-127.28,0,0,1,0,0
49.0422,12.1019,1984-05-14 22:00:00+00:00,365.0,100.4,11.1,-10.9,-81.8,0,0,0,1,0
51.93,-10.25,2004-07-14 22:00:00+00:00,9.0,92.9,14.6,-4.92,-31.0,0,0,1,0,0
33.65694444,73.26611111,2009-01-14 23:00:00+00:00,575.0,53.592,11.7,-3.303448276,-14.68724138,0,0,1,0,0
46.17378583,8.788556051,2007-07-14 22:00:00+00:00,379.0,111.4,22.1,-4.88,-34.09,0,0,1,0,0
76.76666667,-18.66666667,2015-11-15 00:00:00+00:00,12.0,39.2,-9.672979736328102,-22.278,-169.1,0,0,0,0,1
9.93,-84.1,2018-07-14 22:00:00+00:00,1150.0,134.2,26.416101074218773,-6.03,-39.2,1,0,0,0,0
-27.17,-109.43,2017-01-15 00:00:00+00:00,41.0,195.1,24.333184814453148,-3.247,-13.4,1,0,0,0,0
48.18427778,16.389575,2001-07-31 22:00:00+00:00,196.0,4.14,27.743463134765648,-3.81,-25.3,0,0,1,0,0
64.13,-21.93,2013-06-14 22:00:00+00:00,14.0,65.3,9.9,-6.75,-50.2,0,0,1,0,0
43.73238889,7.423583333,2021-09-14 22:00:00+00:00,2.0,37.5,21.334832763671898,-3.06,-18.6,0,0,1,0,0
-0.377777778,-78.14166667,1993-08-14 22:00:00+00:00,3150.0,100.0,9.5,-7.56,-47.1,0,0,0,0,1
47.81666667,13.71777778,2022-01-09 06:00:00+00:00,1618.0,0.9,-5.294561767578102,-11.835,-105.5,0,0,0,1,0
-2.53,140.72,1976-10-14 22:00:00+00:00,3.0,136.0,28.3,-2.92,-15.8,1,0,0,0,0
46.65772518,8.292706832,2020-07-14 22:00:00+00:00,1055.0,9.157746168784795,13.600030517578148,-5.27,-30.29,0,0,0,0,1
-65.07944444,-63.9775,1984-05-14 22:00:00+00:00,20.0,12.0,-3.4,-10.34,-78.0,0,0,0,0,1
36.98,35.3,1980-02-14 23:00:00+00:00,73.0,109.0,10.1,-7.96,-49.0,0,0,1,0,0
47.8008,11.0108,1991-05-14 22:00:00+00:00,977.0,150.3,6.1,-12.57,-89.7,0,0,0,1,0
60.02,-111.97,1964-06-14 22:00:00+00:00,203.0,30.0,14.0,-12.4,-109.6,0,0,0,1,0
-22.9,-43.17,1985-04-14 22:00:00+00:00,26.0,139.0,25.7,-1.5,-8.0,1,0,0,0,0
-54.78,-68.28,1985-10-14 22:00:00+00:00,10.0,18.0,7.1,-9.1,-74.0,0,0,0,0,1
3.783333333,103.3333333,2021-04-14 22:00:00+00:00,1.0,1.998617610661313,28.183618164062523,-6.82,-44.6,1,0,0,0,0
41.9,12.5,2003-01-08 23:00:00+00:00,66.0,6.2,1.7551513671875227,-6.34,-38.96,0,0,1,0,0
5.383333333,103.1,2017-11-14 23:00:00+00:00,10.0,821.8,26.957452392578148,-7.16,-46.0,1,0,0,0,0
52.88333333,-1.083333333,1986-10-14 22:00:00+00:00,60.0,50.0,11.541589355468773,-7.7,-53.0,0,0,1,0,0
-65.07944444,-63.9775,1972-06-14 22:00:00+00:00,20.0,23.0,-5.8,-13.86,-103.5,0,0,0,0,1
4.618216667,-74.12840833,1999-04-14 22:00:00+00:00,3000.0,133.2,15.517388916015648,-13.93,-99.95,0,0,1,0,0
-20.47,-54.67,1977-01-14 23:00:00+00:00,572.0,373.4,26.105767822265648,-6.0,-27.0,1,0,0,0,0
68.78666667,-81.25,1993-01-14 23:00:00+00:00,8.0,5.0,-32.1,-39.11,-301.4,0,0,0,0,1
47.8008,11.0108,2004-11-14 23:00:00+00:00,977.0,50.9,1.6,-11.29,-78.12,0,0,0,1,0
51.116535,17.029468,2005-01-14 23:00:00+00:00,118.0,36.3,1.4,-9.37,-57.6,0,0,0,1,0
-40.35,-9.88,1970-09-14 22:00:00+00:00,54.0,292.0,8.9,-2.78,-18.0,0,0,1,0,0
9.0,38.73,1998-06-14 22:00:00+00:00,2360.0,113.0,17.9,2.4,31.8,0,0,1,0,0
47.59583333,7.594444444,2013-06-14 22:00:00+00:00,249.0,6.009037513285875,14.630639648437525,-6.32,-48.32,0,0,1,0,0
47.07777778,15.44888889,1985-11-14 23:00:00+00:00,366.0,108.0,1.1448608398437727,-12.22,-83.1,0,0,0,1,0
-7.92,-14.42,1961-12-14 23:00:00+00:00,15.0,10.0,25.6,1.0,17.4,0,1,0,0,0
18.30388889,-65.74583333,2007-12-12 23:00:00+00:00,482.0,0.3290916443802416,25.537042236328148,-4.1,-17.6,1,0,0,0,0
34.3,108.93,1991-03-14 23:00:00+00:00,397.0,56.0,7.4,-6.0,-39.9,0,1,0,0,0
-34.633575,-56.616825,2005-04-14 22:00:00+00:00,33.0,230.0,19.874597167968773,-6.68,-45.5,0,0,1,0,0
36.98,35.3,1980-06-14 22:00:00+00:00,73.0,1.0,25.4,-0.78,-7.5,0,0,1,0,0
32.18333333,35.88333333,1992-03-14 23:00:00+00:00,-224.0,0.0,16.369470214843773,-2.92,-8.3,0,1,0,0,0
38.05011111,23.8675,2001-11-19 23:00:00+00:00,498.0,18.2,13.9,-3.5,-8.9,0,0,1,0,0
44.13333333,6.333333333,2011-12-14 23:00:00+00:00,851.0,50.8,1.9,-9.14,-60.4,0,0,1,0,0
43.73238889,7.423583333,2011-01-14 23:00:00+00:00,2.0,95.0,9.0,-6.935978593,-42.32982651,0,0,1,0,0
47.81666667,13.71777778,2021-01-24 06:00:00+00:00,1618.0,2.3,-4.058111572265602,-19.513,-159.37,0,0,0,1,0
36.55530278,126.635925,2021-11-14 23:00:00+00:00,62.0,104.6,11.673059082031273,-9.27,-50.8,0,0,0,1,0
34.95,32.83,2020-12-14 23:00:00+00:00,1378.0,82.1,13.3,-10.47,-64.2,0,0,1,0,0
28.276976,84.30961,2017-10-14 06:00:00+00:00,2103.0,0.4,14.82625,-9.697108889,-64.87091682,0,0,1,0,0
58.75,-94.06,1990-09-14 22:00:00+00:00,5.0,52.0,5.7,-18.87,-144.0,0,0,0,1,0
52.1,5.18,1981-05-14 22:00:00+00:00,2.0,96.0,13.3,-6.16,-41.7,0,0,1,0,0
-7.92,-14.42,1962-02-14 23:00:00+00:00,15.0,2.0,27.1,0.8,16.2,0,1,0,0,0
41.9,12.5,2001-03-12 23:00:00+00:00,66.0,8.6,11.019677734375025,-4.59,-24.12,0,0,1,0,0
38.28,21.79,2003-03-14 23:00:00+00:00,100.0,35.8,7.3,-7.95,-52.6,0,0,1,0,0
38.05011111,23.8675,2003-03-05 23:00:00+00:00,498.0,7.0,3.1,-8.53,-53.5,0,0,1,0,0
44.73805556,-0.774722222,2018-07-14 22:00:00+00:00,59.0,38.0,21.9,-6.01,-41.9,0,0,1,0,0
35.27,-75.55,1972-12-14 23:00:00+00:00,3.0,123.0,12.3,-4.3,-23.7,0,0,1,0,0
44.42,8.85,1983-07-14 22:00:00+00:00,2.0,4.0,22.5,-4.44,-29.6,0,0,1,0,0
37.77,-25.65,1988-06-14 22:00:00+00:00,175.0,17.0,18.6,-1.18,-6.3,0,0,1,0,0
46.49722222,28.3,2007-09-14 22:00:00+00:00,156.0,31.3,15.9,-5.53,-32.09,0,0,0,1,0
-27.43,153.08,2011-08-14 22:00:00+00:00,4.0,98.0,16.0,-3.78,-16.2,0,0,1,0,0
54.5275,9.5486,1997-07-14 22:00:00+00:00,43.0,115.4,17.5,-7.41,-56.0,0,0,1,0,0
40.41195035,-3.67806112,2005-03-14 23:00:00+00:00,667.0,9.7,10.9,-7.66,-54.94,0,1,0,0,0
72.58,-38.4799,2011-12-20 11:06:00+00:00,3200.0,0.0,-28.33855285644529,-45.37545931,-359.6349068,0,0,0,0,1
63.37,-135.52,1988-09-14 22:00:00+00:00,504.0,19.0,6.1,-18.3,-144.0,0,0,0,1,0
48.24861111,16.35638889,1979-01-14 23:00:00+00:00,198.0,40.0,-3.2,-19.18,-140.6,0,0,0,1,0
4.05,114.81,2010-04-08 22:00:00+00:00,24.0,2.2,25.2,-6.28,-43.48,1,0,0,0,0
32.36666667,-6.4,2002-04-11 22:00:00+00:00,468.0,5.3,14.6,-3.73,-9.1,0,0,1,0,0
58.38277778,21.81416667,2014-04-14 22:00:00+00:00,6.0,21.8,5.5,-9.21,-68.1,0,0,0,1,0
40.8203002,0.493333172,2016-08-14 22:00:00+00:00,50.0,0.0,25.927453613281276,-0.47,-9.2,0,1,0,0,0
4.05,114.81,2010-12-10 23:00:00+00:00,24.0,4.0,23.4,-8.668,-65.291,1,0,0,0,0
50.06166667,19.84861111,1993-08-14 22:00:00+00:00,205.0,34.0,17.2,-9.1,-69.3,0,0,0,1,0
-34.93,138.58,1973-07-14 22:00:00+00:00,43.0,96.0,12.6,-6.27,-32.3,0,1,0,0,0
43.91281944,4.888775,2016-10-14 22:00:00+00:00,33.0,130.0,17.237847900390648,-5.12,-26.2,0,0,1,0,0
6.116666667,81.13333333,1985-11-14 23:00:00+00:00,20.0,170.6,27.466241455078148,-7.92,-50.0,1,0,0,0,0
56.97,24.07,1982-07-14 22:00:00+00:00,3.0,37.0,16.5,-7.2,-44.0,0,0,0,1,0
32.55,35.85,1991-11-14 23:00:00+00:00,616.0,0.0,15.137628173828148,-6.26,-26.3,0,0,1,0,0
49.0392,8.365,1982-09-14 22:00:00+00:00,112.0,35.4,17.7,-5.53,-33.8,0,0,1,0,0
-2.53,140.72,1964-10-14 22:00:00+00:00,3.0,86.0,25.4,-5.8,-34.8,1,0,0,0,0
36.78611111,14.55444444,1999-03-14 23:00:00+00:00,5.0,22.8,13.5,-4.0,-20.0,0,0,1,0,0
46.17378583,8.788556051,2019-05-14 22:00:00+00:00,379.0,0.0,15.821527099609398,-6.2,-39.59,0,0,1,0,0
4.05,114.81,2010-12-06 23:00:00+00:00,24.0,58.0,24.4,-16.058,-115.884,1,0,0,0,0
51.6,-1.1,2006-09-14 22:00:00+00:00,48.0,52.0,17.6,-10.89,-74.4,0,0,1,0,0
-3.72,-38.55,1975-10-14 22:00:00+00:00,27.0,14.0,27.1,-0.42,5.5,1,0,0,0,0
46.65772518,8.292706832,2009-05-14 22:00:00+00:00,1055.0,0.0,8.127404785156273,-7.47,-49.27753963,0,0,0,0,1
33.46555556,126.9333333,1997-04-26 22:00:00+00:00,25.0,18.0,14.766809082031273,-6.8,-35.0,0,0,1,0,0
32.2361,-110.9439,1983-09-14 22:00:00+00:00,753.0,193.0,27.87962963,-8.972642487,-63.09015544,0,1,0,0,0
-7.944444444,-14.37277778,2013-03-14 23:00:00+00:00,400.0,12.2,27.4,-0.35,5.4,0,1,0,0,0
46.29,-64.15,2007-04-14 22:00:00+00:00,39.6,0.0,8.044061279296898,-13.91,-100.8,0,0,0,1,0
22.31666667,114.1666667,1990-10-14 22:00:00+00:00,66.0,101.0,25.1,-5.28,-28.0,0,0,1,0,0
40.41666667,-7.55,1998-02-14 23:00:00+00:00,1380.0,139.0,6.3,-9.49,-63.7,0,0,1,0,0
47.81666667,13.71777778,2021-10-15 05:00:00+00:00,1618.0,0.6,8.855889892578148,-10.114,-69.02,0,0,0,1,0
-25.73,28.18,1973-02-14 23:00:00+00:00,1330.0,34.0,21.6,-1.97,-30.6,0,0,1,0,0
48.24861111,16.35638889,1993-08-14 22:00:00+00:00,198.0,111.0,19.7,-5.98,-37.7,0,0,1,0,0
43.83758,10.35235,2009-09-14 22:00:00+00:00,0.0,116.88,20.9,-6.1,-42.66,0,0,1,0,0
54.5275,9.5486,2002-11-14 23:00:00+00:00,43.0,86.0,4.5,-14.065,-102.0,0,0,1,0,0
47.6772,9.19,1999-05-14 22:00:00+00:00,443.0,185.2,15.6,-6.85,-47.25,0,0,1,0,0
46.64833333,14.31833333,1979-07-14 22:00:00+00:00,450.0,110.0,18.637048339843773,-6.64,-41.1,0,0,0,1,0
38.28,21.79,2021-04-14 22:00:00+00:00,100.0,33.4,14.5,-0.84,1.9,0,0,1,0,0
50.7311,13.7514,2013-07-14 22:00:00+00:00,877.0,36.9,16.5,-6.62,-45.0,0,0,0,1,0
40.008,-105.2682583,2015-07-14 22:00:00+00:00,1660.0,51.6,22.9,-7.83,-55.5,0,1,0,0,0
-33.97,18.6,1963-07-14 22:00:00+00:00,44.0,120.0,11.4,-5.0,-22.4,0,0,1,0,0
12.37861111,-1.503111111,2018-07-15 00:00:00+00:00,298.0,245.9,26.912133789062523,-4.419,-25.9,0,1,0,0,0
47.6772,9.19,2003-08-14 22:00:00+00:00,443.0,71.0,23.1,-5.68,-37.5,0,0,1,0,0
47.47051111,21.49041944,2003-09-07 22:00:00+00:00,110.0,31.8,14.4,-4.0,-43.3,0,0,0,1,0
-0.841111111,29.94194444,2006-01-14 23:00:00+00:00,1595.0,2.757549227681011,26.326257324218773,-1.41,3.98,1,0,0,0,0
76.76666667,-18.66666667,1996-04-14 22:00:00+00:00,12.0,3.0,-12.5,-14.51,-113.3,0,0,0,0,1
1.685556,33.616389,2014-03-14 23:00:00+00:00,1038.0,34.0,29.306512451171898,-0.67,7.6,1,0,0,0,0
52.2914,10.4464,2010-03-14 23:00:00+00:00,81.0,57.2,5.0,-9.9,-71.29,0,0,1,0,0
53.8713,8.7058,1985-10-14 22:00:00+00:00,5.0,33.2,11.0,-5.74,-38.7,0,0,1,0,0
50.3119,11.8758,1987-12-14 23:00:00+00:00,565.0,48.2,-0.2,-8.39,-64.3,0,0,0,1,0
53.23,6.55,1979-07-14 22:00:00+00:00,1.0,76.0,15.4,-6.42,-44.5,0,0,1,0,0
4.05,114.81,2008-10-04 22:00:00+00:00,24.0,7.3,24.0,-6.1,-37.42,1,0,0,0,0
22.31666667,114.1666667,1978-10-14 22:00:00+00:00,66.0,501.0,24.0,-5.38,-26.5,0,0,1,0,0
48.24861111,16.35638889,2018-05-15 00:00:00+00:00,198.0,73.0,17.686059570312523,-6.819,-45.8,0,0,1,0,0
